date,nav,scheme_name,scheme_code
12-05-2014,17.08110,Nippon Large Cap,118632
09-05-2014,16.77040,Nippon Large Cap,118632
08-05-2014,16.34630,Nippon Large Cap,118632
07-05-2014,16.30840,Nippon Large Cap,118632
06-05-2014,16.43140,Nippon Large Cap,118632
05-05-2014,16.40940,Nippon Large Cap,118632
02-05-2014,16.40550,Nippon Large Cap,118632
30-04-2014,16.44930,Nippon Large Cap,118632
29-04-2014,16.49490,Nippon Large Cap,118632
28-04-2014,16.64300,Nippon Large Cap,118632
25-04-2014,16.66030,Nippon Large Cap,118632
23-04-2014,16.75500,Nippon Large Cap,118632
22-04-2014,16.69010,Nippon Large Cap,118632
21-04-2014,16.65460,Nippon Large Cap,118632
17-04-2014,16.50790,Nippon Large Cap,118632
16-04-2014,16.28240,Nippon Large Cap,118632
15-04-2014,16.47930,Nippon Large Cap,118632
11-04-2014,16.56780,Nippon Large Cap,118632
10-04-2014,16.67910,Nippon Large Cap,118632
09-04-2014,16.63600,Nippon Large Cap,118632
07-04-2014,16.41940,Nippon Large Cap,118632
04-04-2014,16.42550,Nippon Large Cap,118632
03-04-2014,16.50410,Nippon Large Cap,118632
02-04-2014,16.57620,Nippon Large Cap,118632
01-04-2014,16.39980,Nippon Large Cap,118632
31-03-2014,16.43370,Nippon Large Cap,118632
28-03-2014,16.29500,Nippon Large Cap,118632
27-03-2014,16.10470,Nippon Large Cap,118632
26-03-2014,16.02090,Nippon Large Cap,118632
25-03-2014,16.01310,Nippon Large Cap,118632
24-03-2014,15.96370,Nippon Large Cap,118632
21-03-2014,15.80770,Nippon Large Cap,118632
20-03-2014,15.76310,Nippon Large Cap,118632
19-03-2014,15.88490,Nippon Large Cap,118632
18-03-2014,15.85600,Nippon Large Cap,118632
14-03-2014,15.73050,Nippon Large Cap,118632
13-03-2014,15.74140,Nippon Large Cap,118632
12-03-2014,15.77500,Nippon Large Cap,118632
11-03-2014,15.77970,Nippon Large Cap,118632
10-03-2014,15.83360,Nippon Large Cap,118632
07-03-2014,15.78930,Nippon Large Cap,118632
06-03-2014,15.62400,Nippon Large Cap,118632
05-03-2014,15.44930,Nippon Large Cap,118632
04-03-2014,15.32150,Nippon Large Cap,118632
03-03-2014,15.10800,Nippon Large Cap,118632
28-02-2014,15.23670,Nippon Large Cap,118632
26-02-2014,15.14230,Nippon Large Cap,118632
25-02-2014,15.05780,Nippon Large Cap,118632
24-02-2014,15.01740,Nippon Large Cap,118632
21-02-2014,14.92250,Nippon Large Cap,118632
20-02-2014,14.76350,Nippon Large Cap,118632
19-02-2014,14.81920,Nippon Large Cap,118632
18-02-2014,14.70530,Nippon Large Cap,118632
17-02-2014,14.56670,Nippon Large Cap,118632
14-02-2014,14.53210,Nippon Large Cap,118632
13-02-2014,14.45820,Nippon Large Cap,118632
12-02-2014,14.64090,Nippon Large Cap,118632
11-02-2014,14.56980,Nippon Large Cap,118632
10-02-2014,14.48750,Nippon Large Cap,118632
07-02-2014,14.52660,Nippon Large Cap,118632
06-02-2014,14.49060,Nippon Large Cap,118632
05-02-2014,14.48610,Nippon Large Cap,118632
04-02-2014,14.46500,Nippon Large Cap,118632
03-02-2014,14.45070,Nippon Large Cap,118632
31-01-2014,14.63180,Nippon Large Cap,118632
30-01-2014,14.45730,Nippon Large Cap,118632
29-01-2014,14.59580,Nippon Large Cap,118632
28-01-2014,14.53100,Nippon Large Cap,118632
27-01-2014,14.61530,Nippon Large Cap,118632
24-01-2014,14.93070,Nippon Large Cap,118632
23-01-2014,15.09940,Nippon Large Cap,118632
22-01-2014,15.11100,Nippon Large Cap,118632
21-01-2014,15.02910,Nippon Large Cap,118632
20-01-2014,15.00260,Nippon Large Cap,118632
17-01-2014,14.86130,Nippon Large Cap,118632
16-01-2014,15.03550,Nippon Large Cap,118632
15-01-2014,15.02190,Nippon Large Cap,118632
14-01-2014,14.89230,Nippon Large Cap,118632
13-01-2014,14.96950,Nippon Large Cap,118632
10-01-2014,14.76760,Nippon Large Cap,118632
09-01-2014,14.79280,Nippon Large Cap,118632
08-01-2014,14.83570,Nippon Large Cap,118632
07-01-2014,14.85600,Nippon Large Cap,118632
06-01-2014,14.92350,Nippon Large Cap,118632
03-01-2014,14.95410,Nippon Large Cap,118632
02-01-2014,14.92580,Nippon Large Cap,118632
01-01-2014,15.16410,Nippon Large Cap,118632
31-12-2013,15.16340,Nippon Large Cap,118632
30-12-2013,15.05800,Nippon Large Cap,118632
27-12-2013,15.13380,Nippon Large Cap,118632
26-12-2013,15.05690,Nippon Large Cap,118632
24-12-2013,15.05190,Nippon Large Cap,118632
23-12-2013,15.02360,Nippon Large Cap,118632
20-12-2013,14.98080,Nippon Large Cap,118632
19-12-2013,14.75250,Nippon Large Cap,118632
18-12-2013,14.79420,Nippon Large Cap,118632
17-12-2013,14.58780,Nippon Large Cap,118632
16-12-2013,14.53140,Nippon Large Cap,118632
13-12-2013,14.42930,Nippon Large Cap,118632
12-12-2013,14.61140,Nippon Large Cap,118632
11-12-2013,14.72000,Nippon Large Cap,118632
10-12-2013,14.77660,Nippon Large Cap,118632
09-12-2013,14.82920,Nippon Large Cap,118632
06-12-2013,14.60490,Nippon Large Cap,118632
05-12-2013,14.56510,Nippon Large Cap,118632
04-12-2013,14.40800,Nippon Large Cap,118632
03-12-2013,14.46900,Nippon Large Cap,118632
02-12-2013,14.44150,Nippon Large Cap,118632
29-11-2013,14.32770,Nippon Large Cap,118632
28-11-2013,14.14610,Nippon Large Cap,118632
27-11-2013,14.02410,Nippon Large Cap,118632
26-11-2013,14.06360,Nippon Large Cap,118632
25-11-2013,14.19290,Nippon Large Cap,118632
22-11-2013,13.95520,Nippon Large Cap,118632
21-11-2013,13.94150,Nippon Large Cap,118632
20-11-2013,14.18190,Nippon Large Cap,118632
19-11-2013,14.37780,Nippon Large Cap,118632
18-11-2013,14.32280,Nippon Large Cap,118632
14-11-2013,14.11960,Nippon Large Cap,118632
13-11-2013,13.92250,Nippon Large Cap,118632
12-11-2013,14.01910,Nippon Large Cap,118632
11-11-2013,14.09040,Nippon Large Cap,118632
08-11-2013,14.18200,Nippon Large Cap,118632
07-11-2013,14.28000,Nippon Large Cap,118632
06-11-2013,14.40020,Nippon Large Cap,118632
05-11-2013,14.43770,Nippon Large Cap,118632
01-11-2013,14.42730,Nippon Large Cap,118632
31-10-2013,14.34130,Nippon Large Cap,118632
30-10-2013,14.20560,Nippon Large Cap,118632
29-10-2013,14.11900,Nippon Large Cap,118632
28-10-2013,13.86240,Nippon Large Cap,118632
25-10-2013,13.95000,Nippon Large Cap,118632
24-10-2013,14.00330,Nippon Large Cap,118632
23-10-2013,14.05970,Nippon Large Cap,118632
22-10-2013,14.11500,Nippon Large Cap,118632
21-10-2013,14.11880,Nippon Large Cap,118632
18-10-2013,14.05240,Nippon Large Cap,118632
17-10-2013,13.78520,Nippon Large Cap,118632
15-10-2013,13.88540,Nippon Large Cap,118632
14-10-2013,13.93620,Nippon Large Cap,118632
11-10-2013,13.92150,Nippon Large Cap,118632
10-10-2013,13.73880,Nippon Large Cap,118632
09-10-2013,13.71750,Nippon Large Cap,118632
08-10-2013,13.61740,Nippon Large Cap,118632
07-10-2013,13.60970,Nippon Large Cap,118632
04-10-2013,13.55460,Nippon Large Cap,118632
03-10-2013,13.56080,Nippon Large Cap,118632
01-10-2013,13.27150,Nippon Large Cap,118632
30-09-2013,13.12860,Nippon Large Cap,118632
27-09-2013,13.29450,Nippon Large Cap,118632
26-09-2013,13.34340,Nippon Large Cap,118632
25-09-2013,13.35500,Nippon Large Cap,118632
24-09-2013,13.36380,Nippon Large Cap,118632
23-09-2013,13.40800,Nippon Large Cap,118632
20-09-2013,13.63660,Nippon Large Cap,118632
19-09-2013,13.81900,Nippon Large Cap,118632
18-09-2013,13.44280,Nippon Large Cap,118632
17-09-2013,13.34980,Nippon Large Cap,118632
16-09-2013,13.28760,Nippon Large Cap,118632
13-09-2013,13.36530,Nippon Large Cap,118632
12-09-2013,13.34580,Nippon Large Cap,118632
11-09-2013,13.45420,Nippon Large Cap,118632
10-09-2013,13.34710,Nippon Large Cap,118632
06-09-2013,12.98020,Nippon Large Cap,118632
05-09-2013,12.81330,Nippon Large Cap,118632
04-09-2013,12.56400,Nippon Large Cap,118632
03-09-2013,12.36690,Nippon Large Cap,118632
02-09-2013,12.79400,Nippon Large Cap,118632
30-08-2013,12.62140,Nippon Large Cap,118632
29-08-2013,12.48480,Nippon Large Cap,118632
28-08-2013,12.24430,Nippon Large Cap,118632
27-08-2013,12.29790,Nippon Large Cap,118632
26-08-2013,12.68060,Nippon Large Cap,118632
23-08-2013,12.57590,Nippon Large Cap,118632
22-08-2013,12.42400,Nippon Large Cap,118632
21-08-2013,12.21910,Nippon Large Cap,118632
20-08-2013,12.41370,Nippon Large Cap,118632
19-08-2013,12.43660,Nippon Large Cap,118632
16-08-2013,12.63490,Nippon Large Cap,118632
14-08-2013,13.08480,Nippon Large Cap,118632
13-08-2013,13.02390,Nippon Large Cap,118632
12-08-2013,12.85150,Nippon Large Cap,118632
08-08-2013,12.72140,Nippon Large Cap,118632
07-08-2013,12.48160,Nippon Large Cap,118632
06-08-2013,12.35880,Nippon Large Cap,118632
05-08-2013,12.71280,Nippon Large Cap,118632
02-08-2013,12.66170,Nippon Large Cap,118632
01-08-2013,12.76600,Nippon Large Cap,118632
31-07-2013,12.90140,Nippon Large Cap,118632
30-07-2013,12.74710,Nippon Large Cap,118632
29-07-2013,13.00330,Nippon Large Cap,118632
26-07-2013,13.07350,Nippon Large Cap,118632
25-07-2013,13.19140,Nippon Large Cap,118632
24-07-2013,13.26160,Nippon Large Cap,118632
23-07-2013,13.51370,Nippon Large Cap,118632
22-07-2013,13.43230,Nippon Large Cap,118632
19-07-2013,13.49100,Nippon Large Cap,118632
18-07-2013,13.52660,Nippon Large Cap,118632
17-07-2013,13.40570,Nippon Large Cap,118632
16-07-2013,13.48260,Nippon Large Cap,118632
15-07-2013,13.68130,Nippon Large Cap,118632
12-07-2013,13.60280,Nippon Large Cap,118632
11-07-2013,13.44250,Nippon Large Cap,118632
10-07-2013,13.25900,Nippon Large Cap,118632
09-07-2013,13.31680,Nippon Large Cap,118632
08-07-2013,13.23140,Nippon Large Cap,118632
05-07-2013,13.40090,Nippon Large Cap,118632
04-07-2013,13.37440,Nippon Large Cap,118632
03-07-2013,13.28080,Nippon Large Cap,118632
02-07-2013,13.52370,Nippon Large Cap,118632
01-07-2013,13.60860,Nippon Large Cap,118632
28-06-2013,13.44500,Nippon Large Cap,118632
27-06-2013,13.11370,Nippon Large Cap,118632
26-06-2013,12.94780,Nippon Large Cap,118632
25-06-2013,12.98390,Nippon Large Cap,118632
24-06-2013,12.97910,Nippon Large Cap,118632
21-06-2013,13.19330,Nippon Large Cap,118632
20-06-2013,13.14200,Nippon Large Cap,118632
19-06-2013,13.46890,Nippon Large Cap,118632
18-06-2013,13.43420,Nippon Large Cap,118632
17-06-2013,13.50240,Nippon Large Cap,118632
14-06-2013,13.45260,Nippon Large Cap,118632
13-06-2013,13.19900,Nippon Large Cap,118632
12-06-2013,13.34080,Nippon Large Cap,118632
11-06-2013,13.37950,Nippon Large Cap,118632
10-06-2013,13.63180,Nippon Large Cap,118632
07-06-2013,13.74360,Nippon Large Cap,118632
06-06-2013,13.86930,Nippon Large Cap,118632
05-06-2013,13.87960,Nippon Large Cap,118632
04-06-2013,13.85280,Nippon Large Cap,118632
03-06-2013,13.83930,Nippon Large Cap,118632
31-05-2013,13.91640,Nippon Large Cap,118632
30-05-2013,14.11080,Nippon Large Cap,118632
29-05-2013,14.15210,Nippon Large Cap,118632
28-05-2013,14.22410,Nippon Large Cap,118632
27-05-2013,14.14680,Nippon Large Cap,118632
24-05-2013,13.97410,Nippon Large Cap,118632
23-05-2013,13.92750,Nippon Large Cap,118632
22-05-2013,14.28040,Nippon Large Cap,118632
21-05-2013,14.39500,Nippon Large Cap,118632
20-05-2013,14.50750,Nippon Large Cap,118632
17-05-2013,14.65180,Nippon Large Cap,118632
16-05-2013,14.58770,Nippon Large Cap,118632
15-05-2013,14.52760,Nippon Large Cap,118632
14-05-2013,14.22310,Nippon Large Cap,118632
13-05-2013,14.14320,Nippon Large Cap,118632
10-05-2013,14.37310,Nippon Large Cap,118632
09-05-2013,14.28640,Nippon Large Cap,118632
08-05-2013,14.35180,Nippon Large Cap,118632
07-05-2013,14.38520,Nippon Large Cap,118632
06-05-2013,14.23560,Nippon Large Cap,118632
03-05-2013,14.11150,Nippon Large Cap,118632
02-05-2013,14.22900,Nippon Large Cap,118632
30-04-2013,14.10860,Nippon Large Cap,118632
29-04-2013,14.10840,Nippon Large Cap,118632
26-04-2013,14.05310,Nippon Large Cap,118632
25-04-2013,14.05930,Nippon Large Cap,118632
23-04-2013,13.98290,Nippon Large Cap,118632
22-04-2013,14.04310,Nippon Large Cap,118632
18-04-2013,13.91670,Nippon Large Cap,118632
17-04-2013,13.71070,Nippon Large Cap,118632
16-04-2013,13.70550,Nippon Large Cap,118632
15-04-2013,13.45360,Nippon Large Cap,118632
12-04-2013,13.36350,Nippon Large Cap,118632
11-04-2013,13.53160,Nippon Large Cap,118632
10-04-2013,13.45790,Nippon Large Cap,118632
09-04-2013,13.32660,Nippon Large Cap,118632
08-04-2013,13.45260,Nippon Large Cap,118632
05-04-2013,13.47820,Nippon Large Cap,118632
04-04-2013,13.41670,Nippon Large Cap,118632
03-04-2013,13.65490,Nippon Large Cap,118632
02-04-2013,13.81240,Nippon Large Cap,118632
01-04-2013,13.63240,Nippon Large Cap,118632
28-03-2013,13.57800,Nippon Large Cap,118632
26-03-2013,13.47720,Nippon Large Cap,118632
25-03-2013,13.40020,Nippon Large Cap,118632
22-03-2013,13.45630,Nippon Large Cap,118632
21-03-2013,13.49080,Nippon Large Cap,118632
20-03-2013,13.48660,Nippon Large Cap,118632
19-03-2013,13.71010,Nippon Large Cap,118632
18-03-2013,13.96880,Nippon Large Cap,118632
15-03-2013,14.05740,Nippon Large Cap,118632
14-03-2013,14.13210,Nippon Large Cap,118632
13-03-2013,13.95860,Nippon Large Cap,118632
12-03-2013,14.16460,Nippon Large Cap,118632
11-03-2013,14.22650,Nippon Large Cap,118632
08-03-2013,14.27330,Nippon Large Cap,118632
07-03-2013,14.13680,Nippon Large Cap,118632
06-03-2013,14.07790,Nippon Large Cap,118632
05-03-2013,13.98070,Nippon Large Cap,118632
04-03-2013,13.75770,Nippon Large Cap,118632
01-03-2013,13.82470,Nippon Large Cap,118632
28-02-2013,13.71740,Nippon Large Cap,118632
27-02-2013,13.98730,Nippon Large Cap,118632
26-02-2013,13.88730,Nippon Large Cap,118632
25-02-2013,14.08280,Nippon Large Cap,118632
22-02-2013,14.09850,Nippon Large Cap,118632
21-02-2013,14.06790,Nippon Large Cap,118632
20-02-2013,14.27820,Nippon Large Cap,118632
19-02-2013,14.29260,Nippon Large Cap,118632
18-02-2013,14.18430,Nippon Large Cap,118632
15-02-2013,14.13640,Nippon Large Cap,118632
14-02-2013,14.15410,Nippon Large Cap,118632
13-02-2013,14.36170,Nippon Large Cap,118632
12-02-2013,14.32980,Nippon Large Cap,118632
11-02-2013,14.29080,Nippon Large Cap,118632
08-02-2013,14.32120,Nippon Large Cap,118632
07-02-2013,14.40480,Nippon Large Cap,118632
06-02-2013,14.47750,Nippon Large Cap,118632
05-02-2013,14.43130,Nippon Large Cap,118632
04-02-2013,14.54790,Nippon Large Cap,118632
01-02-2013,14.56710,Nippon Large Cap,118632
31-01-2013,14.61790,Nippon Large Cap,118632
30-01-2013,14.65830,Nippon Large Cap,118632
29-01-2013,14.68100,Nippon Large Cap,118632
28-01-2013,14.77370,Nippon Large Cap,118632
25-01-2013,14.76050,Nippon Large Cap,118632
24-01-2013,14.62260,Nippon Large Cap,118632
23-01-2013,14.79860,Nippon Large Cap,118632
22-01-2013,14.85740,Nippon Large Cap,118632
21-01-2013,14.92850,Nippon Large Cap,118632
18-01-2013,14.86540,Nippon Large Cap,118632
17-01-2013,14.77030,Nippon Large Cap,118632
16-01-2013,14.68760,Nippon Large Cap,118632
15-01-2013,14.83150,Nippon Large Cap,118632
14-01-2013,14.78440,Nippon Large Cap,118632
11-01-2013,14.64210,Nippon Large Cap,118632
10-01-2013,14.67840,Nippon Large Cap,118632
09-01-2013,14.72490,Nippon Large Cap,118632
08-01-2013,14.71970,Nippon Large Cap,118632
07-01-2013,14.77180,Nippon Large Cap,118632
04-01-2013,14.80370,Nippon Large Cap,118632
03-01-2013,14.73050,Nippon Large Cap,118632
02-01-2013,14.69670,Nippon Large Cap,118632
02-06-2026,6158.96650,Axis Bluechip,119092
01-06-2026,6156.75320,Axis Bluechip,119092
29-05-2026,6151.11390,Axis Bluechip,119092
27-05-2026,6146.61180,Axis Bluechip,119092
26-05-2026,6144.00040,Axis Bluechip,119092
25-05-2026,6144.84780,Axis Bluechip,119092
22-05-2026,6142.63800,Axis Bluechip,119092
21-05-2026,6142.88080,Axis Bluechip,119092
20-05-2026,6147.58560,Axis Bluechip,119092
19-05-2026,6149.75980,Axis Bluechip,119092
18-05-2026,6148.48470,Axis Bluechip,119092
15-05-2026,6148.30160,Axis Bluechip,119092
14-05-2026,6148.93610,Axis Bluechip,119092
13-05-2026,6150.12570,Axis Bluechip,119092
12-05-2026,6150.50760,Axis Bluechip,119092
11-05-2026,6151.86710,Axis Bluechip,119092
08-05-2026,6151.37070,Axis Bluechip,119092
07-05-2026,6149.90980,Axis Bluechip,119092
06-05-2026,6149.03070,Axis Bluechip,119092
05-05-2026,6146.00010,Axis Bluechip,119092
04-05-2026,6145.70490,Axis Bluechip,119092
30-04-2026,6140.16140,Axis Bluechip,119092
29-04-2026,6141.87990,Axis Bluechip,119092
28-04-2026,6143.00100,Axis Bluechip,119092
27-04-2026,6142.59020,Axis Bluechip,119092
24-04-2026,6142.20180,Axis Bluechip,119092
23-04-2026,6141.96030,Axis Bluechip,119092
22-04-2026,6143.36630,Axis Bluechip,119092
21-04-2026,6142.96010,Axis Bluechip,119092
20-04-2026,6142.25370,Axis Bluechip,119092
17-04-2026,6139.23510,Axis Bluechip,119092
16-04-2026,6139.70040,Axis Bluechip,119092
15-04-2026,6137.69620,Axis Bluechip,119092
13-04-2026,6133.40710,Axis Bluechip,119092
10-04-2026,6129.76740,Axis Bluechip,119092
09-04-2026,6126.15440,Axis Bluechip,119092
08-04-2026,6119.12430,Axis Bluechip,119092
07-04-2026,6110.18340,Axis Bluechip,119092
06-04-2026,6107.33460,Axis Bluechip,119092
02-04-2026,6104.72640,Axis Bluechip,119092
31-03-2026,6102.51310,Axis Bluechip,119092
30-03-2026,6101.38580,Axis Bluechip,119092
27-03-2026,6095.18590,Axis Bluechip,119092
25-03-2026,6090.54100,Axis Bluechip,119092
24-03-2026,6089.20450,Axis Bluechip,119092
23-03-2026,6090.16010,Axis Bluechip,119092
20-03-2026,6093.52610,Axis Bluechip,119092
18-03-2026,6093.85860,Axis Bluechip,119092
17-03-2026,6089.09930,Axis Bluechip,119092
16-03-2026,6086.34340,Axis Bluechip,119092
13-03-2026,6083.61970,Axis Bluechip,119092
12-03-2026,6087.11200,Axis Bluechip,119092
11-03-2026,6088.34040,Axis Bluechip,119092
10-03-2026,6086.65160,Axis Bluechip,119092
09-03-2026,6085.22880,Axis Bluechip,119092
06-03-2026,6084.29620,Axis Bluechip,119092
05-03-2026,6082.39270,Axis Bluechip,119092
04-03-2026,6081.05890,Axis Bluechip,119092
02-03-2026,6081.76400,Axis Bluechip,119092
27-02-2026,6079.91950,Axis Bluechip,119092
26-02-2026,6078.81230,Axis Bluechip,119092
25-02-2026,6077.58860,Axis Bluechip,119092
24-02-2026,6076.17580,Axis Bluechip,119092
23-02-2026,6074.63880,Axis Bluechip,119092
20-02-2026,6071.65710,Axis Bluechip,119092
18-02-2026,6069.76700,Axis Bluechip,119092
17-02-2026,6069.70630,Axis Bluechip,119092
16-02-2026,6069.37830,Axis Bluechip,119092
13-02-2026,6066.86400,Axis Bluechip,119092
12-02-2026,6063.70500,Axis Bluechip,119092
11-02-2026,6061.12040,Axis Bluechip,119092
10-02-2026,6058.86430,Axis Bluechip,119092
09-02-2026,6057.50320,Axis Bluechip,119092
06-02-2026,6054.96860,Axis Bluechip,119092
05-02-2026,6055.74490,Axis Bluechip,119092
04-02-2026,6053.33130,Axis Bluechip,119092
03-02-2026,6050.77330,Axis Bluechip,119092
02-02-2026,6047.21590,Axis Bluechip,119092
30-01-2026,6043.78380,Axis Bluechip,119092
29-01-2026,6041.31730,Axis Bluechip,119092
28-01-2026,6040.78420,Axis Bluechip,119092
27-01-2026,6041.49770,Axis Bluechip,119092
23-01-2026,6037.64530,Axis Bluechip,119092
22-01-2026,6037.50600,Axis Bluechip,119092
21-01-2026,6034.62460,Axis Bluechip,119092
20-01-2026,6033.43290,Axis Bluechip,119092
19-01-2026,6033.56390,Axis Bluechip,119092
16-01-2026,6031.76390,Axis Bluechip,119092
14-01-2026,6031.49900,Axis Bluechip,119092
13-01-2026,6030.99530,Axis Bluechip,119092
12-01-2026,6031.23290,Axis Bluechip,119092
09-01-2026,6028.45910,Axis Bluechip,119092
08-01-2026,6028.08600,Axis Bluechip,119092
07-01-2026,6028.38460,Axis Bluechip,119092
06-01-2026,6028.72710,Axis Bluechip,119092
05-01-2026,6027.69050,Axis Bluechip,119092
02-01-2026,6025.26800,Axis Bluechip,119092
01-01-2026,6024.71870,Axis Bluechip,119092
31-12-2025,6023.54540,Axis Bluechip,119092
30-12-2025,6020.39880,Axis Bluechip,119092
29-12-2025,6020.51720,Axis Bluechip,119092
26-12-2025,6017.72270,Axis Bluechip,119092
24-12-2025,6015.99440,Axis Bluechip,119092
23-12-2025,6013.82670,Axis Bluechip,119092
22-12-2025,6012.96350,Axis Bluechip,119092
19-12-2025,6009.93470,Axis Bluechip,119092
18-12-2025,6008.95020,Axis Bluechip,119092
17-12-2025,6007.89020,Axis Bluechip,119092
16-12-2025,6007.20350,Axis Bluechip,119092
15-12-2025,6006.30400,Axis Bluechip,119092
12-12-2025,6004.00680,Axis Bluechip,119092
11-12-2025,6003.05960,Axis Bluechip,119092
10-12-2025,6002.27800,Axis Bluechip,119092
09-12-2025,6002.30200,Axis Bluechip,119092
08-12-2025,6002.03880,Axis Bluechip,119092
05-12-2025,5999.09530,Axis Bluechip,119092
04-12-2025,5996.93910,Axis Bluechip,119092
03-12-2025,5996.35110,Axis Bluechip,119092
02-12-2025,5995.77980,Axis Bluechip,119092
01-12-2025,5994.99360,Axis Bluechip,119092
28-11-2025,5992.53750,Axis Bluechip,119092
27-11-2025,5991.56950,Axis Bluechip,119092
26-11-2025,5990.45540,Axis Bluechip,119092
25-11-2025,5989.34880,Axis Bluechip,119092
24-11-2025,5988.07990,Axis Bluechip,119092
21-11-2025,5985.17890,Axis Bluechip,119092
20-11-2025,5984.26630,Axis Bluechip,119092
19-11-2025,5983.40160,Axis Bluechip,119092
18-11-2025,5982.38080,Axis Bluechip,119092
17-11-2025,5981.20660,Axis Bluechip,119092
14-11-2025,5978.35180,Axis Bluechip,119092
13-11-2025,5977.41710,Axis Bluechip,119092
12-11-2025,5976.36880,Axis Bluechip,119092
11-11-2025,5975.03740,Axis Bluechip,119092
10-11-2025,5973.97340,Axis Bluechip,119092
07-11-2025,5971.02470,Axis Bluechip,119092
06-11-2025,5969.92560,Axis Bluechip,119092
04-11-2025,5967.95870,Axis Bluechip,119092
03-11-2025,5966.96460,Axis Bluechip,119092
31-10-2025,5963.94250,Axis Bluechip,119092
30-10-2025,5962.91050,Axis Bluechip,119092
29-10-2025,5962.24360,Axis Bluechip,119092
28-10-2025,5961.28160,Axis Bluechip,119092
27-10-2025,5959.95940,Axis Bluechip,119092
24-10-2025,5957.01330,Axis Bluechip,119092
23-10-2025,5956.26610,Axis Bluechip,119092
20-10-2025,5953.55420,Axis Bluechip,119092
17-10-2025,5950.67900,Axis Bluechip,119092
16-10-2025,5949.99410,Axis Bluechip,119092
15-10-2025,5949.61580,Axis Bluechip,119092
14-10-2025,5948.72500,Axis Bluechip,119092
13-10-2025,5947.79550,Axis Bluechip,119092
10-10-2025,5944.84950,Axis Bluechip,119092
09-10-2025,5943.98080,Axis Bluechip,119092
08-10-2025,5943.16990,Axis Bluechip,119092
07-10-2025,5942.44460,Axis Bluechip,119092
06-10-2025,5941.79360,Axis Bluechip,119092
03-10-2025,5938.47480,Axis Bluechip,119092
01-10-2025,5935.60000,Axis Bluechip,119092
30-09-2025,5933.53730,Axis Bluechip,119092
26-09-2025,5928.04740,Axis Bluechip,119092
25-09-2025,5927.31080,Axis Bluechip,119092
24-09-2025,5926.67410,Axis Bluechip,119092
23-09-2025,5925.95310,Axis Bluechip,119092
22-09-2025,5924.97230,Axis Bluechip,119092
19-09-2025,5922.13570,Axis Bluechip,119092
18-09-2025,5921.22440,Axis Bluechip,119092
17-09-2025,5919.70480,Axis Bluechip,119092
16-09-2025,5918.11800,Axis Bluechip,119092
15-09-2025,5916.61100,Axis Bluechip,119092
12-09-2025,5913.83650,Axis Bluechip,119092
11-09-2025,5913.29380,Axis Bluechip,119092
10-09-2025,5912.00410,Axis Bluechip,119092
09-09-2025,5911.39240,Axis Bluechip,119092
05-09-2025,5908.56830,Axis Bluechip,119092
04-09-2025,5907.61230,Axis Bluechip,119092
03-09-2025,5906.76440,Axis Bluechip,119092
02-09-2025,5905.98680,Axis Bluechip,119092
01-09-2025,5905.57180,Axis Bluechip,119092
29-08-2025,5902.98760,Axis Bluechip,119092
28-08-2025,5902.40990,Axis Bluechip,119092
26-08-2025,5900.71070,Axis Bluechip,119092
25-08-2025,5899.98880,Axis Bluechip,119092
22-08-2025,5897.23740,Axis Bluechip,119092
21-08-2025,5896.21470,Axis Bluechip,119092
20-08-2025,5895.21640,Axis Bluechip,119092
19-08-2025,5894.27420,Axis Bluechip,119092
18-08-2025,5892.98960,Axis Bluechip,119092
14-08-2025,5889.26360,Axis Bluechip,119092
13-08-2025,5888.12470,Axis Bluechip,119092
12-08-2025,5887.39080,Axis Bluechip,119092
11-08-2025,5887.22860,Axis Bluechip,119092
08-08-2025,5884.84840,Axis Bluechip,119092
07-08-2025,5884.08370,Axis Bluechip,119092
06-08-2025,5883.30450,Axis Bluechip,119092
05-08-2025,5883.44820,Axis Bluechip,119092
04-08-2025,5882.15890,Axis Bluechip,119092
01-08-2025,5878.79320,Axis Bluechip,119092
31-07-2025,5877.51090,Axis Bluechip,119092
30-07-2025,5876.50920,Axis Bluechip,119092
29-07-2025,5875.66260,Axis Bluechip,119092
28-07-2025,5875.10430,Axis Bluechip,119092
25-07-2025,5872.80520,Axis Bluechip,119092
24-07-2025,5872.03660,Axis Bluechip,119092
23-07-2025,5871.18280,Axis Bluechip,119092
22-07-2025,5869.84170,Axis Bluechip,119092
21-07-2025,5869.11710,Axis Bluechip,119092
18-07-2025,5866.49510,Axis Bluechip,119092
17-07-2025,5865.38530,Axis Bluechip,119092
16-07-2025,5864.37530,Axis Bluechip,119092
15-07-2025,5863.62010,Axis Bluechip,119092
14-07-2025,5862.59080,Axis Bluechip,119092
11-07-2025,5858.92960,Axis Bluechip,119092
10-07-2025,5858.47660,Axis Bluechip,119092
09-07-2025,5857.21640,Axis Bluechip,119092
08-07-2025,5856.93320,Axis Bluechip,119092
07-07-2025,5856.29770,Axis Bluechip,119092
04-07-2025,5853.36060,Axis Bluechip,119092
03-07-2025,5852.48450,Axis Bluechip,119092
02-07-2025,5851.09810,Axis Bluechip,119092
01-07-2025,5847.48100,Axis Bluechip,119092
30-06-2025,5843.79290,Axis Bluechip,119092
27-06-2025,5840.55960,Axis Bluechip,119092
26-06-2025,5839.24530,Axis Bluechip,119092
25-06-2025,5838.09250,Axis Bluechip,119092
